COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
601082651,ASBESTOS WORK ORDER,3916 W MONROE ST,3916,,W,MONROE,ST,379542,10/05/2021,,"[INSPECTION LOG #: 15385955 04-OCT-21 10:00:00] ON OCTOBER 4, 2021 CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 3916 W. MONROE ST., CHICAGO, IL 60624. A COMPLAINT WAS RECEIVED THAT ROOFING MATERIALS FROM A TWO-FLAT CONTAINED 'BLACK ASBESTOS.' THE REPORTING INSPECTOR MET WITH THE COMPLAINANT IN FRONT OF THE PROPERTY AND FOLLOWING INTRODUCTIONS, THE COMPLAINANT STATED THAT HE HAD RETIRED FROM THE ROOFING INDUSTRY AND HE KNEW THAT THE ROOFING CONTAINED ASBESTOS CONTAINING MATERIALS (ACM). THE REPORTING INSPECTOR UNSUCCESSFULLY ATTEMPTED TO CONTACT PROPERTY OWNER CHRISTINA DODD, AND THE INSPECTOR'S BUSINESS CARD WAS LEFT ON THE FRONT DOOR OF THE DWELLING. THE REPORTING INSPECTOR SECURED TWO SAMPLES OF THE ROOFING MATERIAL, ONE OF WHICH CONTAINS ACM. MS. DODD CONTACTED THE REPORTING INSPECTOR AND SHE WAS INFORMED OF THE COMPLAINT INSPECTION AND SAMPLING RESULTS. DODD ASKED HOW TO OBTAIN A LICENSED ASBESTOS COMPANY (LAC) AND A DISCUSSION FOLLOWED ON HOW TO LOCATE AN LAC. DODD WAS ALSO INFORMED OF THE NEXT STEPS TO FOLLOW FOR AN LAC TO SAFELY REMOVE AND DISPOSE OF THE ROOFING FROM HER BACKYARD. ON OCTOBER 6, 2021 THE REPORTING INSPECTOR RETURNED TO THE PROPERTY WITH CDPH INSPECTOR FELIPE GARCIA. THE ROOFING MATERIAL REMAINED IN THE BACKYARD WITH A PARTIAL COVERING BY ONE TARP. ANOTHER CALL WAS PLACED TO MS. DODD AND SHE STATED THAT SHE HAD SPOKEN TO AN LAC BUT HAD NOT YET CONTRACTED TO REMOVE THE 8-10 CUBIC YARDS OF ROOFING MATERIAL IN HER YARD. ON OCTOBER 14, 2021 THE REPORTING INSPECTOR RETURNED TO THE PROPERTY AND MET WITH AN INDIVIDUAL WHO STATED THAT HE WAS MARRIED TO MS. DODD. THE INDIVIDUAL STATED THAT THEY HAD BEEN IN DISCUSSIONS WITH 3 LAC COMPANIES, BUT HAD NOT SIGNED A CONTRACT FOR THE ROOFING REMOVAL. THE REPORTING INSPECTOR ASKED FOR THE NAME OF THE ROOFING COMPANY AND WAS TOLD 'BRONZEVILLE ROOFING. A CHECK OF INTERNET RECORDS DID NOT DISPLAY ANY ROOFING COMPANIES WITH THAT NAME. THE INDIVIDUAL WAS INFORMED THAT THE ROOFING MATERIAL NEEDED TO BE REMOVED AT ONCE AS MORE THAN 10 DAYS HAD PASSED SINCE THE ROOFING WAS REMOVED. THE REPORTING INSPECTOR STATED THAT WITHOUT A PLAN SUBMITTED TO CDPH, A CITATION WOULD BE FORTHCOMING. ON OCTOBER 22, 2021, A VISIT TO THE PROPERTY WAS CONDUCTED AND THE ROOFING REMAINED IN THE BACK YARD. CITATION E000038129 16, DEMOLITIONS AND RENOVATIONS, DISPOSAL OF ASBESTOS WASTES WAS SERVED VIA U.S. MAIL ON DODD AT HER RESIDENCE. HEARING DATE DECEMBER 30, 2021.",DEPT. OF PUBLIC HEALTH,10/25/2021,41.879893289077394,-87.7239259205799,POINT (-87.7239259205799 41.879893289077394)
601082505,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,410716,10/05/2021,,"[INSPECTION LOG #: 15259764 05-OCT-21 10:20:00] CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED CITIZEN?S COMPLAINT REGARDING `CAN?T OPEN WINDOWS, SMELLS LIKE ASPHALT INSIDE MY HOUSE RIGHT NOW? COMING FROM 2055 W PERSHING RD, MAT ASPHALT.UPON ARRIVAL ON OCTOBER 5, 2021, NO ODORS OR VISIBLE EMISSIONS WERE OBSERVED OUTSIDE OF THE FACILITY. THE WIND WAS TRAVELING FROM THE NORTHEAST AT 12MPH AT 9:45AM (WEATHERCHANNEL.COM). THEY WERE PRODUCING HOT ASPHALT MIX DURING INSPECTION AND THEY WERE LOADING MATERIALS.THE COMPLAINANT OBSERVED THE ODORS AT 12:40PM ON OCTOBER 1, 2021. THE WIND WAS TRAVELING FROM THE SOUTH-SOUTHEAST AT 11MPH (LOCALCONDITIONS.COM). THE COMPLAINANT DID NOT LIST THEIR ADDRESS ON THE COMPLAINT.CDPH WILL CONTINUE TO OBSERVE AND INVESTIGATE.",DEPT. OF PUBLIC HEALTH,10/06/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
601082658,CONSTRUCTION AND DEMOLITION,4300 W WEST END AVE,4300,,W,WEST END,AVE,417337,10/05/2021,,"[INSPECTION LOG #: 15271291 05-OCT-21 15:00:00] ON OCTOBER 5, 2021, SENIOR ENVIRONMENTAL INSPECTOR TRACY RICKER RESPONDED TO A 311 COMPLAINT THAT CONSTRUCTION WORK HAD DAMAGED THE PARKWAY, CREATING SAFETY CONCERNS AS WELL AS AESTHETIC ISSUES. INSPECTOR MET WITH THE COMPLAINANT AT THE TIME OF INSPECTION.PER THE COMPLAINANT, THE WORK WAS DONE BY THE GAS COMPANY A HANDFUL OF YEARS AGO. NO WORK WAS HAPPENING AT THE TIME OF INSPECTION. THE COMPLAINANT'S SAFETY CONCERNS WERE THAT THE SIDEWALK WAS NOT FLUSH WITH THE PARKWAY, AS WELL AS A GAS PIPE WAS STICKING UP OUT OF THE GROUND. HE FELT THAT BOTH OF THESE CONDITIONS CREATED TRIPPING HAZARDS AND HE SAID HE HAS WITNESSED KIDS TRIPPING ON THE PIPE. ADDITIONALLY, HE SAID THAT THE SOIL WAS OF POOR ENOUGH QUALITY (TOO SANDY) THAT GRASS WAS NOT GROWING BACK. INSPECTOR RICKER OBSERVED THAT THE SIDEWALK AND PARKWAY WERE NOT FLUSH. SHE ADDITIONALLY OBSERVED THE PIPE, WHICH EXTENDED APPROXIMATELY 3-4 INCHES ABOVE GRADE. INSPECTOR RICKER OBSERVED A LACK OF GRASS ON THE PARKWAY, AND THE SOIL APPEARED SANDY.THIS COMPLAINT WAS FORWARDED TO THE CHICAGO DEPARTMENT OF TRANSPORTATION FOR FOLLOW UP.",DEPT. OF PUBLIC HEALTH,10/07/2021,41.88338349025629,-87.73317250994774,POINT (-87.73317250994774 41.88338349025629)
601082263,AIR POLLUTION WORK ORDER,2643 W 19TH ST,2643,,W,19TH,ST,410716,10/05/2021,,"[INSPECTION LOG #: 15260236 05-OCT-21 11:05:00] CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO A CITIZEN?S COMPLAINT REGARDING THE FOLLOWING `THIS LAUNDRY NEVER CLOSES. THEY ARE BURNING PLASTICS AT MIDNIGHT AND THEY WORK ALL NIGHT AND ALL WEEKEND WITH HEAVY DETERGENT AND CHLORINE. IT IS HARD TO SLEEP. I CAN'T BELIEVE THIS PLACE IS ALLOWED TO BE SO CLOSE TO MY HOUSE? AT 2643 W 19TH ST, WINDY CITY COMMERCIAL LAUNDRY  DRY CLEANING.WHILE CANVASSING THE AREA ON OCTOBER 5, 2021, NO OVERWHELMING ODORS OR VISIBLE EMISSIONS. A SLIGHT ODOR OF CLEAN LAUNDRY AND EAST SIDE OF THE PROPERTY. THE WIND WAS TRAVELING FROM THE NORTHEAST AT 11MPH AT 1:00PM (WEATHERCHANNEL.COM).I SPOKE TO THE OWNERS AND THEY INFORMED ME THAT THEY ARE OPERATING APPROXIMATELY FROM 6:00AM TO THE LATEST OF 6:00PM ON THE WEEKDAYS, THEY ARE CLOSED ON SUNDAYS. HE EXPLAINED THAT OPERATIONS HAVE NOT CHANGED.CDPH WILL CONTINUE TO OBSERVE AND INVESTIGATE.",DEPT. OF PUBLIC HEALTH,10/06/2021,41.85547606012439,-87.69238835686326,POINT (-87.69238835686326 41.85547606012439)
601082486,NOISE COMPLAINT,2422 W OHIO ST,2422,,W,OHIO,ST,417325,10/05/2021,,"[INSPECTION LOG #: 15252864 04-OCT-21 11:25:00] ON OCTOBER 4, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A REPEAT NOISE COMPLAINT AT 2422 W. OHIO ST. INSPECTOR BARNES ARRIVED AT 10:55AM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM EQUIPMENT CONNECTED TO THE RESIDENCE LOCATED AT THE ABOVE LISTED ADDRESS. AS THIS WAS A REPEAT COMPLAINT, INSPECTOR BARNES WAS FAMILIAR THE DETAILSFOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES SPOKE WITH A RESIDENT OF THE BUILDING AT THE CENTER OF THE COMPLIANT. THE RESIDENT STATED THEY WERE AWARE OF COMPLAINTS MADE AGAINST THEM. THE RESIDENT STATED THE NOISES WERE A RESULT OF A LASER ENGRAVING MACHINE. THE RESIDENT STATED THE NOISE EMANATING COMPONENT OF THE EQUIPMENT WAS DAMAGED AND WAS SCHEDULED TO BE SERVICED/REPAIRED. THE RESIDENT STATED THE RECENT NOISE WAS A RESULT OF THE EQUIPMENT BEING ACCIDENTALLY ACTIVATED. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH RESIDENT.AS THE COMPLAINANT DID NOT RESPOND TO INSPECTOR BARNES, NO FOLLOW UP COULD BE CONDUCTED. INSPECTOR BARNES DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,10/05/2021,41.89221137963875,-87.68766706430885,POINT (-87.68766706430885 41.89221137963875)
601082639,CONSTRUCTION AND DEMOLITION,5145 S ARCHER AVE,5145,,S,ARCHER,AVE,436522,10/05/2021,,"[INSPECTION LOG #: 15277363 04-OCT-21 12:00:00] ON OCTOBER 4, 2021, A CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO A COMPLAINT AT 5145 S. ARCHER AVENUE. THE NATURE OF THE COMPLAINT IS THAT THERE IS TUCKPOINTING AND GRINDING OCCURRING AT THE COMMERCIAL PROPERTY. THE COMPLAINANT WAS ANONYMOUS, SO THE ENVIRONMENTAL ENGINEER WAS UNABLE TO OBTAIN ADDITIONAL INFORMATION. WHILE CANVASSING THE AREA, VISIBLE EMISSIONS WERE NOT OBSERVED, AND ODORS WERE NOT DETECTED. WHILE ONSITE, THE ENVIRONMENTAL ENGINEER DID NOT OBSERVE ANY TUCKPOINTING OR GRINDING OCCURRING AT THE COMMERCIAL PROPERTY. THE ENVIRONMENTAL ENGINEER CALLED THE NUMBER ON THE BUSINESS SIGNAGE POSTED ON THE BUILDING AND SPOKE WITH A WORKER FROM THE BUSINESS. THE WORKER CONFIRMED THAT TUCKPOINTING HAD OCCURRED OVER THE WEEKEND. HOWEVER, THE WORKER DID NOT KNOW THE NAME OF THE TUCKPOINTING CONTRACTOR. THE ENVIRONMENTAL ENGINEER COMMUNICATED TO THE WORKER THAT THEY SHOULD MAKE SURE THAT THE CONTRACTOR PERFORMING THE WORK IS MINIMIZING FUGITIVE DUST AND IS OBTAINING ALL THE NECESSARY PERMITS IN ORDER TO PERFORM THE WORK. NO CITATIONS HAVE BEEN ISSUED AS A RESULT OF THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,10/08/2021,41.80032064897191,-87.73163265399559,POINT (-87.73163265399559 41.80032064897191)
601082342,NOISE COMPLAINT,717 S WELLS ST,717,,S,WELLS,ST,417325,10/05/2021,,"[INSPECTION LOG #: 15252868 04-OCT-21 12:30:00] ON OCTOBER 4, 2021 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 717 S. WELLS ST. INSPECTOR BARNES ARRIVED AT 11:40AM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES AND FUMES WERE EMANATING FROM EQUIPMENT CONNECTED TO THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A  B). DURING THE SURVEY, INSPECTOR BARNES DID OBSERVE NOISE EMANATING FROM THE BUILDING AT THE CENTER OF THE COMPLAINT. INSPECTOR BARNES WAS UNABLE TO DETECT ANY ERRANT ODORS OR IDENTIFY A POTENTIAL SOURCE FOR THE ODOR AT THE CENTER OF THE COMPLAINT. ADDITIONALLY, INSPECTOR BARNES EXTENSIVE NOISE RESULTING FROM ADJACENT VEHICLE/CTA TRAFFIC AND CONSTRUCTION OPERATIONS IN THE AREA. INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE GREATLY IMPACTED BY THE ADJACENT NOISE.FOLLOWING THE SURVEY, INSPECTOR BARNES SPOKE WITH THE MANGER OF THE BUILDING AT THE CENTER OF THE COMPLAINT. THE BUILDING MANAGER STATED THEY WERE AWARE OF PRIOR COMPLAINTS MADE AGAINST THEIR FACILITY. THE BUILDING MANAGER STATED THEY WERE WORKING TOWARDS LIMITING THE NOISE EMANATING FROM THEIR FACILITY. THE BUILDING MANAGER ALSO STATED THAT AT THE TIME OF INSPECTOR BARNES? INSPECTION, NONE OF THEIR EQUIPMENT WAS OPERATING, AND THE NOISES WERE THE RESULTING OF THE EXTENSIVE PREEXISTING NOISES REVERBERATING OFF THE SURROUNDING BUILDINGS IN THE AREA. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE BUILDING MANAGER.AS THE COMPLAINANT DID NOT RESPOND TO INSPECTOR BARNES, NO FOLLOW UP COULD BE CONDUCTED. INSPECTOR BARNES DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,10/05/2021,41.87296747271569,-87.63344780864057,POINT (-87.63344780864057 41.87296747271569)
601082145,ILLEGAL DUMPING WORK ORDER,8234 S DORCHESTER AVE,8234,,S,DORCHESTER,AVE,13776,10/05/2021,,"[INSPECTION LOG #: 15259709 04-OCT-21 13:00:00] I RESPONDED TO THIS DUMPING COMPLAINT- THE COMPLAINANT SAID
THAT CONTRACTORS HAD POURED SOMETHING DOWN THE SEWER DRAINS WHICH HAD BLOCKED
THEM, CAUSING STORMWATERS TO COLLECT RATHER THAN PROPERLY DRAIN.

PHOTO A) POOLED WATER

I REFERRED THIS TO SEWERSWATER FOR THEIR ATTENTION.",DEPT. OF PUBLIC HEALTH,10/06/2021,41.74491050540601,-87.59061579820718,POINT (-87.59061579820718 41.74491050540601)
601082149,ILLEGAL DUMPING WORK ORDER,6741 N CAMPBELL AVE,6741,,N,CAMPBELL,AVE,426532,10/05/2021,,"[INSPECTION LOG #: 15252584 04-OCT-21 12:45:00] ON OCTOBER 4, 2021, SENIOR ENVIRONMENTAL INSPECTOR DONAVAN TIETJE PERFORMED A COMPLAINT INSPECTION AT 6741 N CAMPBELL. THE COMPLAINT WAS IN REGARDS TO ILLEGAL DUMPING HAPPENING IN THE ALLEY AT THE ADDRESS. INSPECTOR TIETJE SPOKE TO THE COMPLAINANT WHO STATED THAT A MATTRESS WAS LEFT AGAINST THEIR BACK FENCE. THE MATTRESS WAS NOT BLOCKING THE ALLEY. STREETS AND SANITATION WILL PICK IT UP DURING THEIR REGULAR SERVICES.",DEPT. OF PUBLIC HEALTH,10/05/2021,42.00438417573231,-87.692349344502,POINT (-87.692349344502 42.00438417573231)
601082660,ILLEGAL DUMPING WORK ORDER,2235 S KOSTNER AVE,2235,,S,KOSTNER,AVE,84397,10/05/2021,,"[INSPECTION LOG #: 15332081 06-OCT-21 11:05:00] ON OCTOBER 6, 2021 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 2235 S. KOSTNER AVE. ABOUT ILLEGAL DUMPING, UPON ARRIVING AT THE ABOVE ADDRESS I NOTICE TWO MAT TRIES, ONE SMALL TV TYPE TABLE STAND, CHAIR, BOX WITH DEBRIS INSIDE AND TWO 5 GALLON BUCKETS I CALLED THE WARD OFFICE AND WAS INFORMED THAT STREETS AND SANITATION WOULD PICKUP ALL THE MATERIAL.",DEPT. OF PUBLIC HEALTH,10/18/2021,41.85035296682882,-87.73432088783254,POINT (-87.73432088783254 41.85035296682882)
601082310,NOISE COMPLAINT,1154 S CLARK ST,1154,,S,CLARK,ST,417325,10/05/2021,,"[INSPECTION LOG #: 15252866 04-OCT-21 13:15:00] ON OCTOBER 4, 2021 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 1154 S. CLARK ST. INSPECTOR BARNES ARRIVED AT 12:35 TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM CONSTRUCTION OPERATIONS CONNECTED TO THE RETAIL STORE FACILITY LOCATED AT THE ABOVE LISTED ADDRESS. AS THE NOISE FROM THE COMPLAINT DID NOT INVOLVE MECHANICAL STATIONARY EQUIPMENT, INSPECTOR BARNES REVIEWED WITH THE COMPLAINANT CDPH?S LIMITED ROLE IN OVERSIGHT FOR THE MATTER. INSPECTOR BARNES ALSO REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A). DURING THE SURVEY, INSPECTOR BARNES OBSERVED THE CONSTRUCTION OPERATIONS AT THE CENTER OF THE COMPLAINT (PHOTO B). FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH A REPRESENTATIVE OF THE RETAIL STORE. THE STORE REPRESENTATIVE STATED THE CONSTRUCTION OPERATIONS WERE PART OF ROUTINE FACILITY MAINTENANCE/UPKEEP OPERATIONS. THE STORE REPRESENTATIVE STATED THEIR OPERATIONS WOULD BE COMPLETED SHORTLY AND THAT THEY WOULD WORK TO LIMIT THE NOISE GENERATE BY THEIR OPERATIONS. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE STORE REPRESENTATIVE.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,10/05/2021,41.86757101543305,-87.63058647386143,POINT (-87.63058647386143 41.86757101543305)
601082156,ILLEGAL DUMPING WORK ORDER,6714 S GREEN ST,6714,,S,GREEN,ST,425726,10/05/2021,,"[INSPECTION LOG #: 15252871 04-OCT-21 15:15:00] DATE: 10/4/2021INSPECTOR: FRANCISCO FLORES SILVAINSPECTION TYPE: 311 DUMPING COMPLAINT LOCATION: 6714 S. GREEN ST. NOTES:PRIOR TO ARRIVING TO THE SITE, THE REPORTING INSPECTOR ATTEMPTED TO CONTACT THE COMPLAINANT TELEPHONICALLY BUT WAS UNABLE. UPON ARRIVAL, THE REPORTING INSPECTOR OBSERVED A MATTRESS AND COUCH IN THE ALLEY. THE REPORTING INSPECTOR FILED A 311 REQUEST TO CLEAN UP THE MATTRESS AND SOFA THAT WAS DUMPED. THIS INSPECTION IS NOW CONSIDERED CLOSED.SR21-01773912",DEPT. OF PUBLIC HEALTH,10/06/2021,41.771966196128275,-87.64594743163545,POINT (-87.64594743163545 41.771966196128275)
601082663,NOISE COMPLAINT,2600 N CLYBOURN AVE,2600,,N,CLYBOURN,AVE,417325,10/05/2021,,"[INSPECTION LOG #: 15252870 05-OCT-21 13:10:00] ON OCTOBER 5, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2400 N. CLYBOURN AVE. INSPECTOR BARNES ARRIVED AT 12:00PM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM A ROOFTOP HVAC UNIT CONNECTED TO THE GROCERY STORE LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED THROUGHOUT THE DAY AND NIGHT. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES OBSERVED THE EQUIPMENT AT THE CENTER OF THE COMPLAINT TO BE OPERATING THROUGHOUT THE DURATION OF THE INSPECTION (PHOTO C). ADDITIONALLY, INSPECTOR BARNES OBSERVED EXTENSIVE NOISES RESULTING FROM ADJACENT VEHICLE/PEDESTRIAN TRAFFIC AND CONSTRUCTION OPERATIONS. HOWEVER, THE NOISE EMANATING FROM THE EQUIPMENT AT THE CENTER OF THE COMPLAINT WAS CLEARLY AUDIBLE ABOVE THE OTHER NOISES. INFORMATIONAL NOISE METER READINGS TAKEN FROM AN ADJACENT PARKING LOT AT A DISTANCE OF 100 FEET, USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 57DB(A) (PHOTO D). THIS WOULD EXCEED THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES SPOKE WITH A PROJECT MANAGER FOR THE GROCERY STORE CHAIN. THE PROJECT MANAGER STATED THEY WERE NOT AWARE OF COMPLAINTS MADE AGAINST THEIR PROPERTY. THE PROJECT MANAGER STATED THEY WOULD INVESTIGATE THE MATTER AND WORK TOWARDS GENERATING A SOLUTION TO ENSURE ORDINANCE COMPLIANCE. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE GROCERY STORE PROJECT MANAGER.INSPECTOR BARNES REVIEWED THE FINDINGS OF HIS INSPECTION WITH THE COMPLAINANT. CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,10/05/2021,41.928695001190405,-87.67419508310036,POINT (-87.67419508310036 41.928695001190405)
601082644,CONSTRUCTION AND DEMOLITION,4625 S EVANS AVE,4625,,S,EVANS,AVE,84397,10/05/2021,,"[INSPECTION LOG #: 15606255 04-OCT-21 11:27:00] ON OCTOBER 4, 2021 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT ABOUT CONSTRUCTION AND DEMOLITION DEBRIS FROM THEIR TRASH CONTAINER BLOWING OVER INTO THE NEIGHBORS PROPERTY, UPON ARRIVING AT THE ABOVE ADDRESS I DID NOT SEE ANY DEBRIS AT THE ABOVE ADDRESS OR ON ANY OF THE PROPERTIES CLOSE BY, I TALKED WITH THE SUPERVISOR AND HE INFORMED ME THAT AFTER HOURS THEY COVER THE CONTAINER TO ENSURE THAT NO ONE CAN DUMP ANYTHING IN IT FROM THE NEIGHBORHOOD IN IT DO TO THE CONTAINER IS VERY SMALL.",DEPT. OF PUBLIC HEALTH,11/23/2021,41.810568278097136,-87.60767651157916,POINT (-87.60767651157916 41.810568278097136)
601082505,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,410716,10/05/2021,,"[INSPECTION LOG #: 15259702 04-OCT-21 14:40:00] CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED CITIZEN?S COMPLAINT REGARDING `CAN?T OPEN WINDOWS, SMELLS LIKE ASPHALT INSIDE MY HOUSE RIGHT NOW? COMING FROM 2055 W PERSHING RD, MAT ASPHALT.UPON ARRIVAL ON OCTOBER 4, 2021, NO ODORS OR VISIBLE EMISSIONS WERE OBSERVED OUTSIDE OF THE FACILITY. THE WIND WAS TRAVELING FROM THE NORTH AT 11MPH AT 13:30M (WEATHERCHANNEL.COM).THEY WERE NOT PRODUCING HOT ASPHALT MIX DURING INSPECTION BUT THEY WERE LOADING MATERIALS.THE COMPLAINANT OBSERVED THE ODORS AT 12:40PM ON OCTOBER 1, 2021. THE WIND WAS TRAVELING FROM THE SOUTH-SOUTHEAST AT 11MPH (LOCALCONDITIONS.COM). THE COMPLAINANT DID NOT LIST THEIR ADDRESS ON THE COMPLAINT.CDPH WILL CONTINUE TO OBSERVE AND INVESTIGATE.",DEPT. OF PUBLIC HEALTH,10/06/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
601082285,ILLEGAL DUMPING WORK ORDER,2452 W OHIO ST,2452,,W,OHIO,ST,3308,10/05/2021,,"[INSPECTION LOG #: 15257594 04-OCT-21 11:58:00] ON OCTOBER 4, 2021, CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-OIL ON THE PUBLIC
WAY COMPLAINT AT 2452 W. OHIO ST. UPON ARRIVING AT PROPERTY, I OBSERVED ROLL
OFF BOX OR OIL ON THE STREET IN FRONT OF THE ABOVE ADDRESS. I DID OBSERVE A
ROLL OFF BOX ON N. CAMPBELL AVE. AT THE END OF THE T INTERSECTION OF OHIO ST. 
CAMPBELL AVE. THE ROLL OFF BOX WAS LEAKING VERY SLOWLY SOME BROWN WATER, FROM
THE RECENT RAINS, ONTO N. CAMPBELL AVE. I DID NOT OBSERVE ANY OIL OR OIL SLICK
ON THE STREET. I THEN OBSERVED A CITY STREET SWEEPER DUMPING ITS STREET WASTE
ONTO THE ROLL OF BOX. I ISSUED NO CITATIONS AND LEFT. I THEN CALLED THE
COMPLAINANT AND LEFT A VOICE MAIL.",DEPT. OF PUBLIC HEALTH,10/06/2021,41.892198444229,-87.68889258434633,POINT (-87.68889258434633 41.892198444229)
