name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago temps,2021-05-30,93.9,75,82.6,100.9,75,85.6,71.4,71.3,0,0,0,,0,0,29.9,23.9,123.7,1013.9,56.1,9.6,263.7,22.6,9,,2021-05-30T06:43:35,2021-05-30T20:28:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-05-31,90,75.9,82.6,97.1,75.9,86,71.3,69.9,0,0,0,,0,0,24.2,19.5,131.3,1014.5,84.5,9.8,198.4,17.2,7,,2021-05-31T06:43:22,2021-05-31T20:28:48,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-01,82.1,68.1,74.8,85.9,68.1,75.3,67.8,79.8,0.615,100,29.17,rain,0,0,32.2,14,86.8,1016.2,60.9,9.3,128.8,11.2,6,,2021-06-01T06:43:11,2021-06-01T20:29:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-02,89.9,69.2,79.3,94.7,69.2,81.2,68.9,72.8,0,0,0,,0,0,21.9,14.9,135.8,1013.9,27.2,9.9,296.7,25.7,10,,2021-06-02T06:43:01,2021-06-02T20:29:46,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-03,86.1,68.2,75.1,93.4,68.2,76.3,71.4,88.9,0.089,100,12.5,rain,0,0,31.1,19.2,87.9,1012.6,69.3,9,108.9,9.3,8,,2021-06-03T06:42:53,2021-06-03T20:30:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-04,84.9,69.2,75.2,87.1,69.2,75.9,67.5,78.7,0,0,0,,0,0,,8,70.3,1013.9,69.8,9.5,163.5,13.9,5,,2021-06-04T06:42:45,2021-06-04T20:30:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-05,92,70.1,80.8,95.3,70.1,82.8,68.8,70,0,0,0,,0,0,,12.5,137.7,1010.5,25,9.8,286.7,24.6,10,,2021-06-05T06:42:39,2021-06-05T20:31:08,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-06,98.1,75,86,109.9,75,92,73.8,69.7,0,0,0,,0,0,23,17.4,147,1006.3,44.5,9.6,319.4,27.7,10,,2021-06-06T06:42:34,2021-06-06T20:31:34,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-07,100.1,77,87.4,117.1,77,97.1,76.5,72.2,0,0,0,,0,0,21.9,17.2,136.6,1006.1,34.8,9.2,273.9,23.7,9,,2021-06-07T06:42:31,2021-06-07T20:32:00,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-08,98.1,80.1,87.8,112.3,85.5,97.4,75.7,69.3,0,0,0,,0,0,28.6,19.5,138.6,1009.6,48,8.2,286,24.9,9,,2021-06-08T06:42:29,2021-06-08T20:32:24,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-09,101,80.1,88.9,111.4,85.5,97.8,74.8,65.8,0,0,0,,0,0,22.9,19.4,140.6,1012.4,37.1,9.1,320.1,27.6,10,,2021-06-09T06:42:28,2021-06-09T20:32:48,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-10,99,78.2,87.6,109.9,78.2,94.3,73.8,66.3,0,0,0,,0,0,21.9,17.7,143.9,1011.7,33.6,9.7,296.5,25.7,10,,2021-06-10T06:42:28,2021-06-10T20:33:11,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-11,101,77.1,88,106.1,77.1,92.3,71.2,61.8,0,0,0,,0,0,23,17.9,140.9,1009.7,9.6,9.7,331.1,28.5,10,,2021-06-11T06:42:30,2021-06-11T20:33:34,0.01,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-12,100.4,77.1,88.2,103.8,77.1,92.2,70,58.1,0,0,0,,0,0,22.8,17,134.3,1010.9,7.5,9.8,326.1,28.3,10,,2021-06-12T06:42:32,2021-06-12T20:33:55,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-13,101.1,74.9,87.7,104.9,74.9,91,69.4,59,0,0,0,,0,0,17.2,13.6,124.9,1013.1,1.2,9.6,320.6,27.6,10,,2021-06-13T06:42:36,2021-06-13T20:34:16,0.04,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-14,101,75.8,88.4,104.3,75.8,91.9,69.4,57.4,0,0,0,,0,0,30.7,19.4,114.7,1013,13.3,9.6,329.7,28.3,10,,2021-06-14T06:42:41,2021-06-14T20:34:36,0.08,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-15,98.1,75,87.3,102.6,75,90.4,68.9,57.3,0,0,0,,0,0,20.6,12.7,95.4,1014,15.2,9.9,306.6,26.6,9,,2021-06-15T06:42:48,2021-06-15T20:34:54,0.12,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-16,97.2,75.8,86.6,103.3,75.8,89.8,69.4,59.7,0,0,0,,0,0,26.7,21.5,97.4,1014.2,26.5,9.9,297.6,25.8,8,,2021-06-16T06:42:55,2021-06-16T20:35:12,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-17,96.9,74,85.2,98.7,74,87.3,67.2,57.7,0,0,0,,0,0,21.7,15.9,107.2,1014.1,17.5,9.4,281.1,24.3,9,,2021-06-17T06:43:04,2021-06-17T20:35:29,0.21,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-18,96.9,70.7,85.2,100.6,70.7,87.1,66.3,56.5,0,0,0,,0,0,17.2,12.7,84.1,1012.7,12.1,9.9,297.2,25.6,9,,2021-06-18T06:43:13,2021-06-18T20:35:45,0.27,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-19,99,73.5,86.9,100,73.5,88.8,67.3,56.3,0,0,0,,0,0,20.7,13.7,141.5,1010.4,38,9.5,300,26,9,,2021-06-19T06:43:24,2021-06-19T20:36:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-20,100.6,79.1,88.3,110.2,79.1,95.6,73.3,63.8,0,0,0,,0,0,25,18.1,141.9,1007.3,26.3,9.6,269.3,23.3,9,,2021-06-20T06:43:36,2021-06-20T20:36:13,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-21,102,81,89.1,117.3,87.3,100,76.2,68.2,0,0,0,,0,0,21.9,16,122.3,1006.2,41.8,8.3,259.3,22.5,9,,2021-06-21T06:43:49,2021-06-21T20:36:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-22,92.9,75.1,82.5,104.3,75.1,89.7,76.2,82.1,0.134,100,16.67,rain,0,0,32.2,20.2,82.1,1011.9,44.9,8.3,187.7,16.2,8,,2021-06-22T06:44:03,2021-06-22T20:36:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-23,95.5,75,83.4,105.1,75,89.1,74.5,76.8,0,0,0,,0,0,23,17.4,130.6,1012.7,40.6,9.3,245.8,21.2,9,,2021-06-23T06:44:18,2021-06-23T20:36:48,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-24,99,78.3,87.3,109.4,78.3,94.3,74.7,69.2,0,0,0,,0,0,29.6,21.6,137.7,1012,54.8,9,278.7,24.1,9,,2021-06-24T06:44:33,2021-06-24T20:36:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-25,101.1,79.1,88.4,105.6,79.1,93.7,71.2,60.4,0,0,0,,0,0,30.5,20.7,143.2,1010.6,25.7,9.6,324.9,28.2,10,,2021-06-25T06:44:50,2021-06-25T20:37:05,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-26,101.1,79.1,89.2,105.6,79.1,94.3,70.6,57.6,0,0,0,,0,0,33.2,24.9,140.5,1008.6,15.9,9.9,326,28.2,10,,2021-06-26T06:45:08,2021-06-26T20:37:12,0.53,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-06-27,98.7,75.9,85.4,102.9,75.9,88.9,71,65.3,0,0,0,,0,0,30.7,19.5,120.6,1009.5,54.3,9.4,260.8,22.3,9,,2021-06-27T06:45:27,2021-06-27T20:37:17,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-28,92,74.3,80.4,98.8,74.3,83,72.5,78.2,0.001,100,4.17,rain,0,0,23,15.8,93.4,1011.2,34.4,9.6,217.3,18.8,9,,2021-06-28T06:45:46,2021-06-28T20:37:22,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-29,87.6,73.2,79.5,95,73.2,82.2,72.7,81.2,0.175,100,12.5,rain,0,0,20.8,15.4,84.2,1013.9,49.4,9.2,183.7,15.9,7,,2021-06-29T06:46:06,2021-06-29T20:37:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-06-30,88.2,75.9,80.5,96.9,75.9,83.4,73.9,81.5,0.012,100,8.33,rain,0,0,18.3,15.1,102.3,1015.4,50.2,9.6,215.8,18.7,7,,2021-06-30T06:46:27,2021-06-30T20:37:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-01,96.1,74.1,83.7,103.1,74.1,87.6,72.8,73.2,0,0,0,,0,0,19.7,16,109.8,1014.4,39.6,9.4,265.5,22.9,9,,2021-07-01T06:46:49,2021-07-01T20:37:27,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-02,98.1,75.9,86.8,105.4,75.9,91.5,72.2,65.3,0,0,0,,0,0,23,18,128.4,1012.7,28.1,9.8,288.7,24.8,10,,2021-07-02T06:47:12,2021-07-02T20:37:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-03,99,75.9,87.7,105.7,75.9,92.8,72,63.3,0,0,0,,0,0,19.7,17,115.6,1012.2,19.8,9.3,311.9,27,10,,2021-07-03T06:47:35,2021-07-03T20:37:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-04,102,77,88.2,110.3,77,94.3,72.9,64.1,0,0,0,,0,0,26.1,17.1,118.7,1010.9,11.9,9.9,278.5,24,10,,2021-07-04T06:47:59,2021-07-04T20:37:21,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-05,96.9,78.8,87.1,106,78.8,94.5,74.3,67.6,0,0,0,,0,0,18.3,14.8,126.2,1010.4,54.4,9.4,226.1,19.6,8,,2021-07-05T06:48:24,2021-07-05T20:37:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-06,83.9,74,77.2,92.3,74,78.6,74.1,90.4,1.235,100,58.33,rain,0,0,18.3,9.2,136.5,1010.8,78.9,8.7,120.2,10.3,8,,2021-07-06T06:48:49,2021-07-06T20:37:11,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-07,87.1,74.1,78.9,96.5,74.1,81.6,74.4,87,0.035,100,16.67,rain,0,0,19.7,18,13.9,1010,78.5,9.4,186.9,16.2,8,,2021-07-07T06:49:15,2021-07-07T20:37:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-08,78.2,73.5,75.8,78.2,73.5,75.8,74.3,95.1,0.396,100,41.67,rain,0,0,24.2,15.9,347,1010.3,99.7,7,218.2,18.8,7,,2021-07-08T06:49:42,2021-07-08T20:36:55,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-09,90,75.3,80.7,100.8,75.3,84.8,75,84,0.007,100,8.33,rain,0,0,19.7,16.9,181.3,1012.4,78.6,9.6,221.7,18.9,9,,2021-07-09T06:50:09,2021-07-09T20:36:45,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-10,87.3,76,81.9,99,76,87.5,76,83.2,0.117,100,16.67,rain,0,0,26.2,17,126.7,1013.9,61,8.8,138,11.9,5,,2021-07-10T06:50:36,2021-07-10T20:36:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-11,94,77.1,84.5,103.2,77.1,89.3,73.9,73,0,0,0,,0,0,24.2,18,141.2,1013.3,38.9,9.1,272,23.4,9,,2021-07-11T06:51:04,2021-07-11T20:36:21,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-12,95,75.9,84.8,98.3,75.9,88.5,71.9,68.7,0,0,0,,0,0,24.1,18.3,144.3,1015.2,44.7,8.4,276.2,23.8,9,,2021-07-12T06:51:33,2021-07-12T20:36:07,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-13,92.2,74.9,80.8,99,74.9,83.7,73.8,81.1,0.097,100,20.83,rain,0,0,32.2,19.2,123.5,1018.1,63.1,9,190.8,16.3,9,,2021-07-13T06:52:02,2021-07-13T20:35:52,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-14,91.6,75,82.2,100.6,75,86.4,74.2,79.1,0.011,100,4.17,rain,0,0,21.9,13.6,125.8,1018.9,55.9,9.3,185.5,16.1,7,,2021-07-14T06:52:31,2021-07-14T20:35:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-15,95,75.9,84.6,103.5,75.9,88.6,72.7,70.3,0,0,0,,0,0,25,19.7,143.6,1015.9,39.3,9.7,294.2,25.5,10,,2021-07-15T06:53:00,2021-07-15T20:35:17,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-16,97.1,75.9,85.7,106,75.9,90.3,71.7,64.9,0,0,0,,0,0,26.7,21.7,145.4,1013.2,18.7,9.8,295.3,25.4,9,,2021-07-16T06:53:30,2021-07-16T20:34:57,0.2,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-17,95.3,78.3,86,103.5,78.3,91.4,72.6,66.5,0,0,0,,0,0,25,16,136.8,1014.4,53,9.3,304.6,26.2,9,,2021-07-17T06:54:00,2021-07-17T20:34:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-18,97.1,75,85.5,106.1,75,90.8,73.5,70.3,0,0,0,,0,0,21.9,14.8,130.7,1016.5,32,9.7,261.5,22.6,9,,2021-07-18T06:54:31,2021-07-18T20:34:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-19,97.1,77,87.4,103.9,77,93.4,73.4,66.3,0,0,0,,0,0,16.1,14,134.8,1015.2,18.4,9.1,290.4,25,10,,2021-07-19T06:55:02,2021-07-19T20:33:51,0.37,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-20,93.2,77,84.6,100,77,88.3,70.2,63.8,0,0,0,,0,0,29.8,16.7,73.4,1013.7,20.1,9.5,259.6,22.7,9,,2021-07-20T06:55:33,2021-07-20T20:33:26,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-21,93.4,74,82.3,99,74,85.1,71.1,71.1,0.002,100,4.17,rain,0,0,29.9,21.5,120.4,1015,12.4,9.9,261,22.5,9,,2021-07-21T06:56:04,2021-07-21T20:33:00,0.45,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-07-22,93.2,74.9,82.4,103.5,74.9,86.8,72.6,73.8,0,0,0,,0,0,26.2,17.2,137.8,1017.5,54,9.5,182.6,15.8,7,,2021-07-22T06:56:35,2021-07-22T20:32:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,76286399999,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-07-23,100.1,75.9,86.6,103.8,75.9,90.2,70.6,63.1,0,0,0,,0,0,28.9,20.6,147.2,1016.8,0,9.2,332.4,28.8,10,,2021-07-23T06:57:07,2021-07-23T20:32:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-24,101.9,77,87.9,102.9,77,90.6,68.8,59.3,0,0,0,,0,0,27.5,20.6,142.4,1014.7,25.6,9.9,324.4,28,10,,2021-07-24T06:57:38,2021-07-24T20:31:34,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-25,101,75,87.2,110.5,75,90.9,70.3,62.1,0,0,0,,0,0,29.5,16,142.7,1013.5,2.1,9.1,330.1,28.4,10,,2021-07-25T06:58:10,2021-07-25T20:31:03,0.52,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-26,101,75,87.3,104.2,75,91.2,70.3,61.5,0,0,0,,0,0,22.8,14.3,132.4,1013.1,9.3,9.4,302.6,26.1,9,,2021-07-26T06:58:42,2021-07-26T20:30:30,0.54,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-27,101,75,87,101.9,75,89.5,69.3,61.8,0,0,0,,0,0,19.7,15.9,132.4,1014.1,1.2,9.9,314.2,27.2,10,,2021-07-27T06:59:14,2021-07-27T20:29:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-28,98,77.3,86.6,102.6,77.3,91.2,70.9,61.7,0,0,0,,0,0,26.4,21.4,134,1014.8,26.9,9.5,287.1,24.8,10,,2021-07-28T06:59:46,2021-07-28T20:29:22,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-07-29,96.2,74.9,85.8,103,74.9,89.5,71,64.5,0,0,0,,0,0,20.8,12.5,116.7,1015.3,25.8,9.3,279,24.1,9,,2021-07-29T07:00:18,2021-07-29T20:28:45,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-30,98.7,77,88,104.5,77,93,71.7,62,0,0,0,,0,0,18.3,20.5,131.6,1015.8,17,9.9,289.4,24.9,10,,2021-07-30T07:00:49,2021-07-30T20:28:08,0.7,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-07-31,102.9,78.2,89.4,107.8,78.2,94.8,71.1,58.4,0,0,0,,0,0,26.2,20.7,142.9,1015.2,5.6,9.4,287.9,24.8,9,,2021-07-31T07:01:21,2021-07-31T20:27:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-01,102.4,79.1,90,107.1,79.1,94.9,70.3,56.3,0,0,0,,0,0,22.9,18.1,139.3,1014.1,1.2,9.9,311.6,26.8,9,,2021-08-01T07:01:53,2021-08-01T20:26:50,0.8,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-02,96.5,76,84.6,105.9,76,89.8,73.6,71.5,0.715,100,16.67,rain,0,0,43.8,27.6,87.9,1014.8,42,8.8,200.6,17.5,9,,2021-08-02T07:02:25,2021-08-02T20:26:09,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-03,92.9,74.9,80.6,103.3,74.9,83.9,73.8,81.4,0.663,100,33.33,rain,0,0,34,20.4,111.5,1014,62.1,9.5,275.5,23.7,10,,2021-08-03T07:02:57,2021-08-03T20:25:27,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-04,94.8,74.1,82.1,105.5,74.1,86.5,73.1,76.3,0,0,0,,0,0,,10.9,84.1,1013.9,18.8,9.8,212.4,18.4,8,,2021-08-04T07:03:29,2021-08-04T20:24:43,0.93,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-05,92.2,78.3,83,102.4,78.3,87.7,74.2,75.7,0,0,0,,0,0,25.3,13.9,95.3,1015.6,53.8,9.7,166.7,14.5,7,,2021-08-05T07:04:00,2021-08-05T20:23:59,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-06,93.4,75.1,82.3,103.1,75.1,87.3,74.8,79.8,0.209,100,25,rain,0,0,28.9,12.5,121.4,1015.5,61.2,9.4,197.6,17.1,10,,2021-08-06T07:04:32,2021-08-06T20:23:14,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-07,97.2,75.9,84.8,107.1,75.9,88.7,73.8,73.5,0,0,0,,0,0,25.1,19.5,140.8,1013.1,13.8,9.5,302.2,26.1,10,,2021-08-07T07:05:03,2021-08-07T20:22:27,1,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-08,99,77,87.5,107.6,77,93,72.2,63.1,0,0,0,,0,0,28.6,20.7,145.1,1011.8,1,9.8,295.7,25.5,9,,2021-08-08T07:05:34,2021-08-08T20:21:40,1,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-09,99,78.3,88.1,106.8,78.3,93.8,71.9,61,0,0,0,,0,0,31,19.4,148.4,1012.6,2,9.9,295.9,25.6,9,,2021-08-09T07:06:06,2021-08-09T20:20:51,0,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-10,99,79.1,87.9,103,79.1,91.6,69.8,59.3,0,0,0,,0,0,31,21.6,137.8,1014.7,0.6,9.9,313.4,27.1,9,,2021-08-10T07:06:37,2021-08-10T20:20:01,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-11,100.2,75.9,87,106.2,75.9,91.8,71.7,64,0,0,0,,0,0,31.8,21.6,137.5,1014.8,26.6,9.8,295.1,25.4,10,,2021-08-11T07:07:07,2021-08-11T20:19:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-12,99,75.9,87.2,106.5,75.9,91.4,71.2,63.2,0,0,0,,0,0,31.1,22.7,137.5,1015,4.7,9.9,308.1,26.5,9,,2021-08-12T07:07:38,2021-08-12T20:18:19,0.09,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
